name,prediction_isobutane
CAXZUY_clean-(id_174805),4.336601
EBELUU_clean-(id_175675),2.8880978
FARFOU_clean-(id_176257),3.6027572
LUBNAZ_clean-(id_179330),5.083653
KEXFIC10_clean-(id_178667),1.2032062
SUKKUF_clean-(id_182484),0.68944
ESIGES02_clean-(id_176035),3.1508892
KOHKIC_clean-(id_178768),5.850148
OKIWEL01_charged-(id_180576),1.6600066
ITIWEO_clean-(id_178012),2.3735514
SEFVUW_clean-(id_182242),5.3865666
KEYROX_clean-(id_178674),5.4603915
MOYYEF_clean-(id_179839),5.5685644
TOVHET_clean-(id_182843),5.733491
SAMVEK_clean-(id_182186),4.9762473
DOZKIO_clean-(id_175581),4.839617
HUWHOY_clean-(id_177532),5.3257976
EVURAP_clean-(id_176110),2.3327584
KITVEQ_clean-(id_178727),2.5556555
MOMSIS_clean-(id_179802),2.343099
JUMDEC_clean-(id_178486),5.1193175
VOBGAW_clean-(id_183701),0.97236764
XILLEL_clean-(id_184648),4.7383313
KUXROM_clean-(id_178916),4.5542064
MEJZIM_clean-(id_179636),1.1757754
YEDKOI_clean-(id_185169),3.9928231
TEWFOS_clean-(id_182697),2.7566855
TUBLIN_clean-(id_182877),2.112505
MOLRIP_clean-(id_179799),1.0970981
PETXAP_clean-(id_181041),5.805784
OTIPAK_clean-(id_180779),2.6812363
DEKPUF_clean-(id_175410),3.073451
OSILOS_charged-(id_180747),0.6646934
IKOSOQ_clean-(id_177842),3.0166173
KOBRAV01_clean-(id_178753),1.5261004
WUNVIL_charged-(id_184327),2.0862343
KUCDES_clean-(id_178846),5.850262
PURJES_clean-(id_181261),3.5899565
OKIWEL_charged-(id_180575),1.6036295
ACOGEF_clean-(id_173899),2.589852
NOCYUB_clean-(id_180251),1.285369
ILIMOH_clean-(id_177866),1.927593
RESSAK_clean-(id_181837),2.436953
YAVVUP_clean-(id_185535),1.7431418
PEGCAH_clean-(id_180973),1.7141018
IFEROC_clean-(id_177752),4.8764095
FIJDOS_clean-(id_176442),4.694965
XIWLAQ_clean-(id_184692),1.2938691
TEDXOR_clean-(id_182655),1.8573443
HUZSUR_clean-(id_177558),5.023297
BEXVAD01_clean-(id_174520),2.4427958
LAVZOA_clean-(id_179073),1.1208893
LEDLAJ_clean-(id_179119),2.1152995
XOBDUO_clean-(id_184698),0.9656066
VEJYOZ_clean-(id_183572),4.9970655
cm503311x_alf500K_clean-(id_175038),5.0514026
REXFAD_clean-(id_181859),3.500032
XEGJOK_clean-(id_184553),4.6883016
FIJDIM08_clean-(id_176437),3.339067
UMOYOM19_clean-(id_183215),6.3255315
VOJGOS_clean-(id_183720),5.2135134
PUZJOL_clean-(id_181292),2.384743
IYOCOQ_clean-(id_178119),3.4324834
VIWMOF_clean-(id_183674),5.3801847
COKROL_clean-(id_175104),3.3128376
LABNIO_clean-(id_178932),3.6998029
VANHEA_clean-(id_183456),6.274988
XILTAP_clean-(id_184651),5.7192883
PUMNIV_clean-(id_181242),2.349926
XOTSEG_clean-(id_184765),5.8268347
ORIBAU_clean-(id_180729),5.1881795
BUCSEY_clean-(id_174638),1.8662567
OKIYIR02_charged-(id_180588),1.4171134
QOMRUH_clean-(id_181542),5.493963
IBOZIK_clean-(id_177595),5.760839
MITSIS_charged-(id_179733),4.7719684
IZEWAN_clean-(id_178154),6.100141
BADYAJ_clean-(id_174369),5.4658227
HOQMIL04_clean-(id_177410),2.3981018
LAMFOU_clean-(id_179016),1.00992
KOXGIP_clean-(id_178836),3.1963735
QOMSES_clean-(id_181544),5.3660617
POKTIU_clean-(id_181159),1.0250695
ADAXIO_clean-(id_173946),2.1421914
KATDAM_clean-(id_178575),0.74646497
CISLUN_clean-(id_174977),5.1049457
OCOKUP_clean-(id_180421),1.8667833
RUMRUO_clean-(id_182074),1.1526564
DEPXAY_clean-(id_175417),4.9824567
LAMFEK_clean-(id_179014),1.0202044
ETEJOD01_clean-(id_176064),5.139529
XEKCAT01_clean-(id_184578),5.535829
LUSQOH_clean-(id_185732),5.041899
IKOTEH_clean-(id_177844),3.7734895
HOYROE_clean-(id_177448),2.0834463
OQIQEM_clean-(id_180688),1.6141436
FAVGOB_clean-(id_176291),1.1701696
EKADIF_clean-(id_175845),3.9518309
HUCBEN_manual-(id_177458),3.3836098
POBJIB_clean-(id_181126),1.9890581
KOHKOI_clean-(id_178769),5.7960763
SOMFIK_clean-(id_182420),5.781447
MUKRAN_clean-(id_179869),6.671511
WABTOK_clean-(id_183862),1.5521399
TUTHOG_clean-(id_182921),4.2313347
ESARUN_clean-(id_176022),2.9776297
NIKDAM_clean-(id_180166),4.5590224
FIJDIM_clean-(id_176429),3.033536
FIJDIM07_clean-(id_176436),3.299689
FECZAQ_manual-(id_176325),5.5712953
CIQQIE_clean-(id_174974),3.882895
REXCOO_clean-(id_181852),3.423047
MOTVOI_clean-(id_179818),5.726274
INOMOP_clean-(id_177926),3.400711
EKEKOW_clean-(id_175848),3.1767054
MUBQIJ_clean-(id_179843),3.451324
XANZAQ_clean-(id_184482),4.5599475
ILIFUE_clean-(id_177863),0.8559974
KARTAA_clean-(id_178570),2.2658298
RIVDEF_clean-(id_181919),2.1284738
HUFYIS_clean-(id_177483),1.1502461
LACNUB_clean-(id_178949),5.8979783
UKAJOH_clean-(id_183071),1.0726765
MUTDIQ_clean-(id_179902),5.517613
ETIXIQ_clean-(id_176080),6.0025983
JOGHIY_clean-(id_178411),3.8339987
OKIVIO01_charged-(id_180572),1.628871
TOKLEM_clean-(id_182807),2.2503471
VUKTIG_clean-(id_183809),1.8164166
COWMEH_clean-(id_175139),4.611595
TASWOB_clean-(id_182620),3.4449914
FAVGIV_clean-(id_176290),1.1788605
NELVAC_clean-(id_180077),1.5747823
OJORUC_clean-(id_180534),6.307152
CEGDUO_clean-(id_174839),1.0135738
TASWIV_clean-(id_182619),3.5388732
PIZPOD_clean_h-(id_181119),1.8073716
EVUQOC_clean-(id_176108),2.3477488
ZALREM_clean-(id_185411),4.599367
j.jssc.2015.08.048_mmc2_clean-(id_178179),3.1431706
CUGZAH_clean-(id_175197),1.2260435
UCAXEC_clean-(id_182955),2.3187873
XAKQOR_clean-(id_184422),4.049394
AZEBUE_clean-(id_174350),1.6198432
VIZTIJ_clean-(id_183700),3.6078675
IWELIG01_clean-(id_178045),1.1679369
LATYOX_clean-(id_179062),5.684167
YEKXOD_clean-(id_184926),4.9877777
NOCLOH01_clean-(id_180247),2.6426651
MATFIY_clean-(id_179569),3.068542
PEPLEC_clean-(id_181026),5.0133734
LIDWIG_clean-(id_179208),2.6024172
ADOBIF_clean-(id_173952),2.2198853
TONLOY_clean-(id_182814),1.4068075
WILHIK_clean-(id_184136),1.9795989
FAVGUH_clean-(id_176292),1.1710385
IYOSUM_clean-(id_178124),5.8925037
j.inoche.2015.03.028_inc05925-mmc2_clean-(id_185190),5.340669
NIBXUT_clean-(id_180125),1.8388284
VASFIH_clean-(id_183484),2.227925
DADPAC_clean-(id_175308),2.5560112
UFEXEJ_clean-(id_182995),1.3475988
BAKJEE_clean-(id_174383),5.8446603
ic400607w_si_001_clean-(id_177626),4.9398947
EWUKIS_clean-(id_176127),5.0172334
XUMNIE_clean-(id_185123),5.874923
ic402692p_si_005_clean-(id_177641),5.143028
FALPOY_clean-(id_176222),2.3764658
FAZZEM_clean-(id_176311),1.3470987
XAPSIS_clean-(id_184508),4.9541373
MITSUE_clean-(id_179734),5.1616206
YEMFOM_clean-(id_185773),1.7661638
PUQXUV_clean-(id_181259),1.0443956
REJLOI_clean-(id_181829),1.3951083
YUCZOM_clean-(id_184961),3.855774
OVEJIJ_clean-(id_185877),2.4419775
LAPLOG01_clean-(id_179023),3.988072
WUTBES_clean-(id_184342),1.2689747
FEYZUF_clean-(id_176388),2.138909
SETXEW_clean-(id_182304),0.79392195
FEDBEX_clean-(id_176326),2.2196662
ESIGES_clean-(id_176033),3.1064463
JUNBUR_clean-(id_178488),5.28205
ALOLES_ion_b-(id_174053),0.7109457
ZURQOS_clean-(id_185055),2.6162777
FECFAV_clean-(id_176315),0.3994148
FIJDIM06_clean-(id_176435),3.2712617
OWIJEL_clean-(id_180824),3.3008184
DEZKAW_clean-(id_175437),5.506023
XUDVAV_clean-(id_184801),2.674749
UWELIS_clean-(id_183327),5.287185
OKIKEZ_charged-(id_180555),2.352251
WUDYUR_clean-(id_184298),0.9836265
KUGZIW_clean-(id_178861),5.345202
DUBKAO_clean-(id_175584),2.9306967
acs.inorgchem.6b00433_ic6b00433_si_002_clean-(id_185066),2.5183082
ICIVEW_clean-(id_177710),2.7270594
XAPNIN_clean-(id_184507),5.2393804
LUSHIR_clean-(id_179398),2.1461024
KOBRAV_clean-(id_178752),1.5176175
ja5b02556_si_002_clean-(id_185545),1.5256801
UJIZET_clean-(id_183044),5.161285
LUDVEL_clean-(id_179347),3.4845862
DADNII_clean-(id_175305),2.5298448
ZEXKUK_clean-(id_185029),3.312009
XATZUQ_clean-(id_184524),5.8015103
IROVES_clean-(id_177979),0.8410528
FEYQUW_clean-(id_176387),2.6718469
DAKZUN_clean-(id_175335),4.49283
ICIKAH_clean-(id_177702),1.2137634
TUJGAI_clean-(id_182888),1.5350395
WESYAV_clean-(id_184065),2.5894446
DEPTOH_clean-(id_175416),1.7502491
POKSIT_clean-(id_181154),1.0220276
QIRYAS_clean-(id_181434),2.465097
FABCUI_clean-(id_176182),2.5693712
ULOLIS_clean-(id_183118),3.5672002
CADQOP_clean-(id_174739),4.8746123
CAYSOK_clean-(id_174817),1.2177349
JOXPIX_clean-(id_178457),0.9786891
TADWOM_clean-(id_182546),6.1816983
NOQKUB_clean-(id_180293),3.5327146
HOWQAM_clean-(id_177431),5.658246
QOZFUG_charged-(id_181596),5.2025037
PEPBAO_clean-(id_181021),1.7042582
WORLAS_clean-(id_184256),5.6964145
PEPLAY_clean-(id_181025),4.952878
DEWRIH_clean-(id_175426),1.2625004
TURDOB_clean-(id_182916),3.2394774
NATHOH_ion_b-(id_180015),1.237693
MEJZEI_clean-(id_179635),1.207287
EBIPOX_clean-(id_175698),5.198726
DIRPIF_clean-(id_175476),5.8879733
CUNQOT_clean-(id_175217),2.7908134
SUBMIN_clean-(id_182467),6.1006494
XANZAQ04_clean-(id_184486),5.345646
BEPBAB_clean-(id_174459),2.6683552
WUNSII02_charged-(id_184319),2.2248793
KIPZEQ_clean-(id_178719),2.3095775
VOBGEA_clean-(id_183702),0.97450936
VOVLAV_clean-(id_183752),2.7782555
VOCPEK_clean-(id_183709),0.97904027
UREVOE_clean-(id_183259),1.7766379
SOMFAC_clean-(id_182418),5.715298
CODSUL_clean-(id_175080),1.8885349
RAZXIA_clean-(id_181788),2.0944605
FATLUJ_clean-(id_176280),2.5608153
KIDDOS_clean-(id_178683),2.2007527
PUZLAZ_clean-(id_181295),5.7108994
RAFNUH01_clean-(id_181704),1.4756708
ETEJUJ_clean-(id_176065),5.1833806
OKITIM02_charged-(id_180568),1.4295586
QODHUO09_clean-(id_181499),1.7853754
DOKHIV_clean-(id_175526),1.5968549
SOXDEQ_clean-(id_182451),1.8887631
COWMAD_clean-(id_175138),4.5790696
CUCTAX_clean-(id_175174),1.0104253
JIZJUZ_clean-(id_178393),3.8402572
ILIFOY_clean-(id_177862),0.9344929
PUWDIU_clean-(id_181284),5.059503
YICREI_clean-(id_184943),2.069909
CUMQOQ_clean-(id_175214),5.3588243
QAQRUW_clean-(id_181346),5.902086
WIZDEP_clean-(id_184174),4.2158318
MIFQOJ_clean-(id_179673),2.2700064
VOZVIR01_clean-(id_183766),3.1791
WURKEB_clean-(id_184334),5.3155694
YEYDAJ_clean-(id_185381),6.046861
NAGQET_clean-(id_179952),2.3481832
JIZJAF_clean-(id_178390),3.8917274
jz4002345_si_005_clean-(id_178516),4.455646
OTEGUR_clean-(id_180774),3.2403598
LAPLOG_clean-(id_179022),3.9617105
LACYOG_clean-(id_178953),6.131167
OKIYIR_charged-(id_180586),1.409094
POKVAO_clean-(id_181162),1.0376292
ESUSOC02_clean-(id_176050),3.169005
KALGEL_clean-(id_178556),4.649476
BIWSOQ_clean-(id_174571),6.084208
XEKCAT_clean-(id_184577),5.415177
LIQJEC_clean-(id_179236),3.5018747
NUNSOG_clean-(id_180350),1.7681493
REHHUJ_clean-(id_181819),5.1067085
JIZJEJ_clean-(id_178391),3.7912984
ARAFIJ_clean-(id_174163),5.530979
QODHUO11_clean-(id_181501),1.787605
QODHUO10_clean-(id_181500),1.7881738
LAPNIC_clean-(id_179032),4.20215
RONSIY_clean-(id_181961),1.7263541
TUMQID_clean-(id_182899),2.9824128
BUWMAJ_clean-(id_174693),4.4271746
OBUBOC_manual-(id_180401),2.3838983
NOFQOQ_clean-(id_180264),1.2366139
NIGGIU_clean-(id_180145),5.069261
MISQIQ01_clean-(id_179721),1.2854611
OKAYAC_clean-(id_180543),1.0881375
FIFNUE01_clean-(id_176410),3.8573236
QODHUO12_clean-(id_181502),1.7861273
RAZYOI_clean-(id_181794),4.28334
LAGNAK_clean-(id_178979),4.3945346
OSAXAI_clean-(id_180744),1.3371862
OBUFEX_clean-(id_180402),3.1995418
IQEWOQ_clean-(id_177946),1.3153595
HUFLUR_clean-(id_177481),3.9287531
TIDLEZ_clean-(id_182707),5.3725224
OLEKUM_manual-(id_185676),5.0986285
c5nj02634b_c5nj02634b2_clean-(id_185362),4.39707
KAHMOW_clean-(id_178538),0.9902024
XOCQUD_clean-(id_184701),0.5803994
PEKVUY_clean-(id_180999),1.0852655
DADNUU_clean-(id_175307),2.5023108
ORUKOD_clean-(id_180739),1.2307414
YAVVAV_clean-(id_185575),4.8117614
OKIYIR03_charged-(id_180589),1.4177136
ETEXEI01_clean-(id_176075),2.8363798
IFAREN_charged-(id_177736),1.2301947
AFIPAH_clean-(id_173968),1.2901889
MUTDEM_clean-(id_179901),4.981663
QOFDIA02_clean-(id_181517),1.787579
COQJID_clean-(id_175117),2.2972493
PARKUQ01_clean-(id_180933),4.9250846
WOPSAX01_clean-(id_184245),1.2987523
RUWZOA_clean-(id_182108),2.9616573
FERVIJ_clean-(id_176357),1.5778736
PIZHOX_clean-(id_181113),5.1141877
IMULEH_clean-(id_177900),5.738087
CEXHOD_clean-(id_174875),4.260411
INOMIJ_clean-(id_177925),5.3999357
XAKLIH_clean-(id_184421),2.583765
LIWXOG_clean-(id_179259),2.9175353
POKSEP_clean-(id_181153),1.241171
QODHUO_clean-(id_181490),1.7869809
TONWUO01_clean-(id_182824),1.6470699
YOYQAG_clean-(id_185450),2.4526715
SAHYAD_charged-(id_182153),2.1298654
OKAYUW_clean-(id_180547),1.3938783
ILENOC_clean-(id_177860),1.2375718
ZARMAI_charged-(id_185869),5.3022037
UJAQUS_clean-(id_183035),5.871702
AWIBIS_clean-(id_174310),0.7013587
LAPLUM_clean-(id_179024),3.5385513
KUZZAI_clean-(id_178923),3.2778113
CUWNOZ_clean-(id_175262),3.366712
FIFNUE_clean-(id_176409),3.908822
POLBIB_clean-(id_181169),2.5342984
c5dt02651b_c5dt02651b2_clean-(id_185154),2.4152124
QUQGAL_clean-(id_181647),4.1062956
ETEKAQ_clean-(id_176066),5.131165
ic5011133_si_003_clean-(id_177648),5.3745575
JOFGOC_clean-(id_178406),1.3799907
ETEKEU_clean-(id_176068),5.069076
CUMDOE_clean-(id_175208),1.5569987
FIJDIM05_clean-(id_176434),3.262679
XUDNAN_clean-(id_184793),5.5352287
ICORAV_ion_b-(id_177715),1.5284156
KUCDIW_clean-(id_178847),5.281055
COVPAG_clean-(id_175134),1.6841272
QAQSAD_clean-(id_181347),3.0684085
ACUBAB_clean-(id_185723),1.2176398
ZOXFEZ_clean-(id_185245),5.4601007
AFOVEX_clean-(id_173977),5.044986
ic502730y_si_002_clean-(id_177672),4.999959
SOTXAC_clean-(id_182445),4.2672205
YORGOD_clean-(id_185612),5.9947886
BIQVII_clean-(id_174562),1.2833359
FAFQEJ01_clean-(id_176190),3.4927678
LIFWEE_clean-(id_179214),3.6301322
UBECEM_clean-(id_182945),1.6309749
FIJXUR_clean-(id_176449),1.5525602
ZILBIH_clean-(id_185048),4.6513066
KEWJIG_clean-(id_178662),5.014763
DACZUF_clean-(id_175301),2.950497
REXFOR_clean-(id_181862),3.4648118
DAGJED_clean-(id_175323),2.8648345
VIDXOX_clean-(id_183633),2.436089
ic401157n_si_002_clean-(id_177629),5.607451
XANZAQ07_clean-(id_184489),5.5333724
SANHEX_clean-(id_182196),2.4948113
NOCLOH02_clean-(id_180248),2.706077
SINXET_charged-(id_182332),1.4118208
PEJMOI_clean-(id_180988),1.7355973
SOKKUZ_clean-(id_182411),5.663513
ASADAA_clean-(id_174182),1.9196045
FATKOC_clean-(id_176278),1.3566588
VAQTUF_clean-(id_183471),5.510226
UFUNIS_clean-(id_183005),1.4265683
CURZAR_clean-(id_175233),2.5710797
HULTEN_clean-(id_177495),2.251872
HOQMIL_clean-(id_177406),2.5762415
TASWER_clean-(id_182618),3.4400268
VOKNAM_clean-(id_183722),2.1211581
YOQLAT_clean-(id_185277),1.1317924
RIPKIM_clean-(id_181904),2.006094
ITIWOY_charged-(id_178014),2.0109293
ACIBOE_clean-(id_173892),4.9892807
VABKEP_clean-(id_183389),1.8402032
OKIQEG_clean-(id_180564),1.857599
ETEPID_clean-(id_176071),3.3572357
SERKEG_clean-(id_182282),2.9905028
RAZXIA01_clean-(id_181789),1.7883953
KADLOT_clean-(id_178528),5.61046
PUDSUD_clean-(id_181216),5.2079363
CUXFIL_clean-(id_175277),2.36361
SOJGOO_clean-(id_182403),2.3811333
JUCGUL_clean-(id_178467),4.1401095
AFOYEB_clean-(id_173981),0.82473534
YURKIG_clean-(id_184973),5.1346173
KALFOU_clean-(id_178553),4.7242475
NOCZAI_clean-(id_180252),1.2819916
ETEXEI_clean-(id_176074),2.814501
OBAFEF_clean-(id_180380),0.8335333
IYOTAT_clean-(id_178125),5.705107
KORNAI_clean-(id_178812),1.8368076
ARADEE_clean-(id_174161),5.1341157
QIWCOQ_clean-(id_181458),6.0472865
YOTXOW_clean-(id_185447),1.3702012
MATWUC_clean-(id_179576),5.6469245
YUTJAA_clean-(id_185402),3.4184592
CUMDUK_clean-(id_175209),1.9146482
OQIQOW_clean-(id_180690),2.0851266
LAGWUN_clean-(id_178994),2.8779092
KOZNIY_clean-(id_178839),4.2215385
SEMPUX_clean-(id_182269),2.9917612
MEJQID_clean-(id_179633),2.4640145
FIDMIP_clean-(id_176399),1.548315
MISQIQ05_clean-(id_179725),1.297937
YAWFEI_charged-(id_184904),1.0831754
TAKVAF_clean-(id_182585),3.5686994
IGAHAB_clean-(id_177763),4.530339
UTULIF_clean-(id_183295),1.7165861
UMEDIB_clean-(id_183130),3.388764
XANZAQ06_clean-(id_184488),5.4474607
XASPEP_clean-(id_184521),4.880735
ZAZNUL_clean-(id_185382),4.330445
WENKOR_clean-(id_184057),1.278655
FANQER_clean-(id_176245),1.9349668
WOMFIO_charged-(id_184228),2.8581252
ATIBOU02_clean-(id_174226),1.3218209
YILKAH_clean-(id_185764),4.083792
YARSAN_clean-(id_184896),1.8899049
WEYQAU10_clean-(id_184090),3.6813364
KESBUG_clean-(id_178651),4.229422
XOTKIA_charged-(id_184764),0.72086906
EZIMIK_clean-(id_176170),4.8757925
SEFBOV_clean-(id_182233),4.9056273
BIRSEC_clean-(id_174566),2.2693286
BAWRUO_clean-(id_174415),1.6541711
QODHUO03_clean-(id_181493),1.818447
PUSSEC_clean-(id_181271),1.071194
ATIBOU01_clean-(id_174225),1.3195691
MUHNAG_clean-(id_179861),1.9155167
acs.inorgchem.6b02407_ic6b02407_si_002_clean-(id_173919),5.6312017
ITIWUE_charged-(id_178015),2.0200198
COWMOR_clean-(id_175141),4.4438777
COWMIL_clean-(id_175140),4.4971013
VASKOR_clean-(id_183488),2.600125
NAZZEV_clean-(id_180045),5.3178782
QOFDIA03_clean-(id_181518),1.8098485
UNECOH_clean-(id_183235),4.8524156
SOMFEG_clean-(id_182419),5.6548133
DEFKUU_clean-(id_175397),2.2851937
MAJHUC_clean-(id_179512),1.1590698
BOKQEZ_clean-(id_174603),3.290053
LABJUV_clean-(id_178926),0.67147124
MOFLAV_clean-(id_179784),5.4171624
OKAZAD_clean-(id_180548),1.4388266
NOCKUM_clean-(id_180245),3.5772963
FIJDIM04_clean-(id_176433),3.2253528
EVUQUI_clean-(id_176109),2.2601407
AFOVOH_clean-(id_173979),4.73743
AMUFOF_clean-(id_174094),1.994423
QODHUO07_clean-(id_181497),1.8138487
QUXQUX_clean-(id_181687),1.2092949
OCINAS_clean-(id_180417),3.343905
MEBMEM01_clean-(id_179614),1.2011746
QOFDIA05_clean-(id_181519),1.7940179
CIFMIP_clean-(id_174957),4.873832
OCAWAT_clean-(id_180406),1.9134842
TILHAZ_clean-(id_182731),4.643296
DIWMON_clean-(id_175494),5.8116317
ZIDNEH_clean-(id_185036),6.0559483
OKIVAG01_charged-(id_180570),1.7283427
WODVOB_clean-(id_184194),5.294169
XEGJUQ_clean-(id_184554),4.4158397
FASGIS_clean-(id_176267),1.1454543
OYIVIC_clean-(id_180861),3.0877337
SAKRED_clean-(id_182177),4.656573
c5ce00931f_c5ce00931f2_clean-(id_174707),1.7788423
OKITIM01_charged-(id_180567),1.5174539
TONLOZ_clean-(id_182815),3.252372
TOBKEC_clean-(id_182784),5.0181355
MOVHEM_clean-(id_179821),3.3089328
NAWDUN_clean-(id_180029),5.9600444
TECVEE_clean-(id_182653),2.6366491
LUPTAS_clean-(id_179392),1.7740586
YAVVID_clean-(id_185253),1.8042123
TESHAB_clean-(id_182684),1.1919284
FIFMIS_clean-(id_176404),1.8510172
WIHVEP_clean-(id_184118),1.3045914
MOJNAC_clean-(id_179794),2.190402
VIYTAA_clean-(id_183692),2.8223758
CUFQUR_clean-(id_175182),1.4879104
AVAQIX01_clean-(id_174251),2.763808
UMIGAA_clean-(id_183147),4.8187976
ja500330a_si_005_clean-(id_178238),3.9013395
CAJWIV_ion_b-(id_184842),3.499307
NAJQUN_clean-(id_179963),2.5467076
IQEKUM_clean-(id_177945),3.3799043
WAFKEU07_clean-(id_183877),5.224728
FEYJID_clean-(id_176384),4.747679
MOXNUK_clean-(id_179829),2.1290145
OLANAS_clean-(id_180600),3.132955
TAMJEY_charged-(id_182592),3.768487
XADGOA_clean-(id_184396),1.3351659
FIJDIM03_clean-(id_176432),3.1727183
YOYRAH_clean-(id_185453),2.2816014
UMESIQ_clean-(id_183142),2.2670813
NUNCEG_clean-(id_180346),5.6011796
UGUHAG_clean-(id_183019),2.300074
HOMZEP_clean-(id_177402),3.8293087
BIYVIQ_clean-(id_174579),2.9774895
QOFBIY01_clean-(id_181508),1.8170531
FATKAO_clean-(id_176274),1.3524898
QAYTOZ_charged-(id_181379),2.2233088
SERJUV_clean-(id_182281),3.8281574
ESUTIX_clean-(id_176052),3.2637837
EBUQEX_clean-(id_175708),4.6897936
FEZCUJ_charged-(id_176391),1.0052509
BIRMUM_clean-(id_174565),1.034272
OYIVOI_clean-(id_180862),2.433054
YARBUQ_clean-(id_184890),1.2900435
MEWNEH_clean-(id_179646),0.5519685
VOXQOQ_clean-(id_183755),2.8848212
XOMCIN_clean-(id_184732),4.69653
QUSCEN_clean-(id_181667),2.7856436
TOLGOR_clean-(id_182809),2.7468655
NUVBIQ_clean-(id_180362),1.1734976
QOFBIY_clean-(id_181507),1.8097272
UMEDOH_clean-(id_183131),3.4850035
KALGAH_clean-(id_178555),4.8439765
FIJDIM02_clean-(id_176431),3.1122212
QOFDIA07_clean-(id_181521),1.8201637
ic9002115_si_001_clean-(id_185214),2.1062176
SOBZOY_clean-(id_185610),2.8331902
UMEDEX_clean-(id_183129),3.471333
QUPJAN_clean-(id_181642),2.3458648
PENYOX_clean-(id_181018),1.1683577
PADBAZ_charged-(id_180886),1.3556166
EWECOY_clean-(id_176113),3.669559
IHIMAP01_clean-(id_177794),1.3946685
JADJOQ_clean-(id_178318),4.854032
MOVGUB_clean-(id_179820),3.3603742
IWAHUK_clean-(id_178035),3.2803442
OROKEN_clean-(id_180734),2.1889188
AFOYAW_clean-(id_173980),5.0198135
ATICEL_clean-(id_174229),1.3030365
RULVUP_clean-(id_182071),2.3960617
OSUWEF_clean-(id_180763),1.4403216
HUZYIM_clean-(id_177566),6.072947
COWMUX_clean-(id_175142),4.4322085
QODHUO06_clean-(id_181496),1.8125682
IJEXIF_clean-(id_177813),4.7303267
WICGEV_clean-(id_184099),1.3102068
HUGTOT_clean-(id_185310),2.804905
XAFXOT_clean-(id_184404),1.0947804
QODHUO13_clean-(id_181503),1.8257809
FIJDIM12_clean-(id_176441),3.132744
YARZEZ01_clean-(id_185745),4.3276324
XAPCOJ05_clean-(id_184497),4.039714
YUMYUC_clean-(id_185419),3.600439
SAMVIO_clean-(id_182187),4.4453254
jacs.6b03263_ja6b03263_si_002_clean-(id_185215),3.2459307
ETEJOD_clean-(id_176063),5.0821557
ETUWIA_clean-(id_176084),3.4526107
YINCIJ_clean-(id_185247),3.170084
DEKHEH_clean-(id_175407),3.3555791
ROCZEQ_clean-(id_181940),4.834905
EQETAX_clean-(id_175981),5.5350575
WOYWOY_clean-(id_184284),2.7115245
DOYBEA_clean-(id_175573),4.871473
SEFSOM_clean-(id_182235),1.8660594
TOVKAS_clean-(id_182852),5.5380597
ac403674p_si_001_clean-(id_173884),3.6492598
RAYMAG_clean-(id_181782),5.8340716
CITZIP_manual-(id_174983),2.9072423
ITIWIS_charged-(id_178013),1.9925412
ULOLEO_clean-(id_183117),3.4834154
WIHVAL_clean-(id_184117),1.3059691
SEMFEX_charged-(id_182267),2.086063
QIQZIB_clean-(id_181431),4.111013
LODCUC_clean-(id_179272),1.3772408
QOFDIA06_clean-(id_181520),1.8132342
c5dt05023e_c5dt05023e2_clean-(id_185220),2.8972237
OTUYEJ_clean-(id_180798),2.0496554
OWIJIP_clean-(id_180825),3.3003075
ULOKEN_clean-(id_183112),3.3727777
IPIDUH_clean-(id_177934),1.8824208
WENLAE_manual-(id_184059),1.4385749
WUNSII01_charged-(id_184318),2.0965018
CUKXUC_clean-(id_175203),2.1927028
ITIPAE_clean-(id_178009),1.1824998
UWUTIQ_clean-(id_183331),4.163497
XAZGAG_charged-(id_184539),0.76038337
FAPXOM_clean-(id_176248),3.924995
OREZUI_clean-(id_180728),1.217868
PURJIW_clean-(id_181262),5.4335556
NOCLOH03_clean-(id_180249),2.8811564
YATTUK_clean-(id_184903),4.1966476
EZIMEG_clean-(id_176169),4.829471
QOFDIA08_clean-(id_181522),1.8227496
MOPQIT_clean-(id_179808),1.6298699
OVEXOD_clean-(id_180802),0.88014096
FEZTIP_clean-(id_176394),3.165875
ESASAU_clean-(id_176023),1.4105173
AFOTOF_clean-(id_173974),4.6421566
RUYQIN_clean-(id_182115),4.295899
EPOPEG_clean-(id_175968),4.2635465
VIWMIZ_clean-(id_185093),5.1704383
DADNOO_clean-(id_175306),2.5061173
XAPCOJ06_clean-(id_184498),3.9859014
AFOTUL_clean-(id_173975),4.836827
EGIFUV_clean-(id_175807),3.971511
DOHNUL_clean-(id_175515),1.3695425
ALIXUP_clean-(id_174052),2.717838
QOPCEE_clean-(id_181552),0.7509485
BAKYOE_clean-(id_174388),4.2186494
QUBZAP_clean-(id_181606),1.4593078
YOZYUJ_clean-(id_185158),5.051229
USAWIW_clean-(id_183266),4.558145
REFJET_clean-(id_181803),2.411729
RUYTIQ_clean-(id_182120),4.3532157
CUWVIB_clean-(id_175266),2.0518498
RAXQEO_clean-(id_181774),4.0916686
BURJOO_clean-(id_174671),1.4952426
DEPXOM_clean-(id_175419),4.623484
CUKYAJ_clean-(id_175204),2.1190157
XUJPOI_clean-(id_184823),3.0803304
XISPUM01_clean-(id_184683),4.0159593
